,rate
48262,4.1
48263,4.4
48264,4.5
48265,4.5
48266,4.4
48267,4.4
48268,4.2
48269,4.3
48270,4.2
48271,4.3
48272,4.3
48273,4.4
48274,4.3
48275,4.3
48276,4.4
48277,4.2
48278,4.3
48279,4.3
48280,4.2
48281,4.2
48282,4.2
48283,4.0
48284,4.2
48285,3.9
48286,4.2
48287,4.2
48288,4.1
48289,3.9
48290,3.9
48291,4.1
48292,4.2
48293,4.1
48294,4.1
48295,3.8
48296,2.0
48297,4.0
48298,3.9
48299,2.6
48300,3.9
48301,4.0
48302,3.8
48303,3.9
48304,4.2
48305,3.5
48306,2.9
48307,3.700448817952718
48308,3.700448817952718
48309,3.7
48310,4.7
48311,4.1
48312,4.0
48313,3.7
48314,4.1
48315,3.6
48316,3.7
48317,3.6
48318,3.6
48319,4.4
48320,4.1
48321,4.3
48322,4.7
48323,4.2
48324,4.5
48325,3.9
48326,4.3
48327,4.0
48328,4.2
48329,3.0
48330,3.9
48331,4.0
48332,4.4
48333,3.9
48334,4.0
48335,4.3
48336,3.9
48337,3.6
48338,4.1
48339,3.7
48340,2.8
48341,3.0
48342,3.5
48343,3.0
48344,4.3
48345,4.3
48346,4.3
48347,3.9
48348,4.0
48349,4.0
48350,4.0
48351,3.6
48352,4.2
48353,3.1
48354,3.700448817952718
48355,3.700448817952718
48356,3.700448817952718
48357,3.700448817952718
48358,3.8
48359,4.0
48360,3.700448817952718
48361,3.8
48362,3.6
48363,3.9
48364,4.0
48365,3.9
48366,3.9
48367,3.4
48368,3.0
48369,3.7
48370,3.7
48371,3.0
48372,4.0
48373,3.5
48374,3.8
48375,4.4
48376,3.4
48377,3.9
48378,4.2
48379,3.3
48380,3.8
48381,2.9
48382,4.3
48383,3.8
48384,3.5
48385,3.0
48386,2.9
48387,3.9
48388,3.8
48389,3.8
48390,3.8
48391,4.0
48392,3.6
48393,3.9
48394,3.7
48395,3.5
48396,4.1
48397,3.6
48398,3.8
48399,3.4
48400,3.5
48401,4.0
48402,3.3
48403,3.1
48404,4.1
48405,4.0
48406,3.8
48407,3.5
48408,3.4
48409,3.1
48410,4.0
48411,3.4
48412,3.2
48413,3.6
48414,3.8
48415,3.700448817952718
48416,3.9
48417,4.0
48418,3.3
48419,3.7
48420,3.9
48421,3.9
48422,3.6
48423,4.0
48424,3.9
48425,3.9
48426,3.1
48427,2.9
48428,4.0
48429,4.3
48430,3.8
48431,3.5
48432,4.1
48433,4.0
48434,2.9
48435,3.4
48436,4.2
48437,3.6
48438,3.9
48439,4.6
48440,3.9
48441,3.4
48442,2.8
48443,3.0
48444,4.2
48445,3.6
48446,3.3
48447,2.8
48448,3.9
48449,3.0
48450,3.8
48451,4.4
48452,3.5
48453,3.4
48454,2.6
48455,3.3
48456,3.6
48457,3.5
48458,3.5
48459,3.7
48460,3.8
48461,3.6
48462,4.0
48463,3.9
48464,4.0
48465,4.1
48466,3.700448817952718
48467,3.4
48468,3.9
48469,3.6
48470,3.8
48471,3.9
48472,3.5
48473,3.6
48474,3.5
48475,3.8
48476,3.6
48477,4.1
48478,3.9
48479,4.1
48480,3.5
48481,3.9
48482,3.4
48483,3.9
48484,2.9
48485,3.5
48486,3.2
48487,3.9
48488,3.0
48489,3.2
48490,4.1
48491,3.9
48492,4.0
48493,3.3
48494,3.2
48495,3.3
48496,3.7
48497,2.9
48498,3.8
48499,3.6
48500,2.7
48501,3.8
48502,3.7
48503,3.6
48504,3.6
48505,3.8
48506,3.9
48507,3.4
48508,2.9
48509,3.700448817952718
48510,3.4
48511,4.0
48512,4.1
48513,3.1
48514,3.2
48515,2.9
48516,3.7
48517,3.5
48518,3.2
48519,3.5
48520,3.700448817952718
48521,3.9
48522,3.6
48523,3.3
48524,4.1
48525,3.4
48526,4.0
48527,3.3
48528,3.4
48529,3.5
48530,3.3
48531,4.4
48532,3.5
48533,3.9
48534,3.8
48535,4.2
48536,3.6
48537,3.7
48538,3.7
48539,3.1
48540,3.7
48541,3.6
48542,3.4
48543,3.7
48544,3.700448817952718
48545,3.8
48546,3.700448817952718
48547,3.1
48548,3.7
48549,3.8
48550,4.1
48551,4.2
48552,4.1
48553,4.0
48554,2.8
48555,3.7
48556,4.1
48557,3.8
48558,3.8
48559,3.700448817952718
48560,3.6
48561,3.1
48562,3.5
48563,3.1
48564,4.0
48565,2.9
48566,3.700448817952718
48567,3.0
48568,4.1
48569,2.9
48570,3.6
48571,3.8
48572,3.7
48573,3.8
48574,3.7
48575,3.9
48576,3.6
48577,3.6
48578,3.7
48579,3.0
48580,3.8
48581,4.0
48582,3.7
48583,3.3
48584,4.0
48585,3.9
48586,3.2
48587,3.7
48588,3.8
48589,3.700448817952718
48590,3.6
48591,3.8
48592,2.9
48593,3.6
48594,3.9
48595,3.8
48596,3.700448817952718
48597,2.9
48598,3.700448817952718
48599,4.0
48600,3.7
48601,3.6
48602,3.700448817952718
48603,3.4
48604,4.4
48605,3.3
48606,3.700448817952718
48607,4.1
48608,3.7
48609,4.0
48610,3.0
48611,3.8
48612,3.3
48613,4.0
48614,3.6
48615,3.2
48616,3.6
48617,3.9
48618,3.7
48619,3.2
48620,3.3
48621,3.700448817952718
48622,2.8
48623,3.0
48624,3.3
48625,3.8
48626,3.3
48627,3.7
48628,3.6
48629,3.7
48630,3.0
48631,2.7
48632,3.9
48633,3.700448817952718
48634,3.6
48635,3.3
48636,3.7
48637,3.3
48638,4.3
48639,3.8
48640,3.700448817952718
48641,4.3
48642,3.7
48643,4.3
48644,4.2
48645,2.3
48646,4.2
48647,4.9
48648,4.6
48649,3.1
48650,4.2
48651,3.9
48652,3.5
48653,3.3
48654,3.6
48655,4.0
48656,3.8
48657,3.7
48658,3.7
48659,4.4
48660,3.6
48661,4.3
48662,4.1
48663,3.8
48664,4.3
48665,3.1
48666,3.700448817952718
48667,3.9
48668,4.2
48669,3.6
48670,3.5
48671,4.4
48672,4.0
48673,3.1
48674,3.3
48675,3.8
48676,4.0
48677,3.6
48678,3.7
48679,3.5
48680,4.3
48681,3.9
48682,3.3
48683,3.8
48684,2.9
48685,2.4
48686,3.6
48687,3.700448817952718
48688,3.4
48689,4.1
48690,4.3
48691,4.1
48692,2.9
48693,4.3
48694,4.1
48695,4.0
48696,3.0
48697,4.0
48698,3.7
48699,3.7
48700,3.5
48701,3.6
48702,3.700448817952718
48703,3.6
48704,3.7
48705,3.3
48706,3.4
48707,3.5
48708,3.2
48709,3.5
48710,4.6
48711,3.9
48712,3.1
48713,2.6
48714,3.4
48715,2.8
48716,3.1
48717,4.0
48718,3.6
48719,3.1
48720,4.2
48721,3.0
48722,2.9
48723,4.0
48724,3.2
48725,3.8
48726,3.8
48727,3.9
48728,3.0
48729,3.4
48730,3.5
48731,4.2
48732,3.5
48733,3.1
48734,3.3
48735,3.7
48736,3.3
48737,3.2
48738,4.1
48739,4.1
48740,3.9
48741,4.4
48742,3.700448817952718
48743,4.3
48744,3.7
48745,2.9
48746,3.7
48747,4.2
48748,3.2
48749,3.700448817952718
48750,4.2
48751,3.9
48752,4.0
48753,3.3
48754,3.1
48755,3.3
48756,3.700448817952718
48757,3.700448817952718
48758,3.6
48759,3.8
48760,3.8
48761,3.700448817952718
48762,4.0
48763,4.0
48764,3.4
48765,3.700448817952718
48766,3.7
48767,3.3
48768,3.7
48769,3.4
48770,3.8
48771,3.8
48772,3.700448817952718
48773,3.5
48774,3.6
48775,3.0
48776,2.6
48777,3.6
48778,3.6
48779,3.9
48780,3.0
48781,3.700448817952718
48782,3.6
48783,3.3
48784,3.6
48785,3.3
48786,3.2
48787,3.5
48788,3.9
48789,2.7
48790,3.8
48791,3.1
48792,3.7
48793,3.7
48794,3.0
48795,3.700448817952718
48796,3.4
48797,3.0
48798,3.5
48799,3.6
48800,3.7
48801,3.7
48802,3.700448817952718
48803,3.700448817952718
48804,3.0
48805,3.5
48806,3.7
48807,3.6
48808,3.700448817952718
48809,3.700448817952718
48810,3.2
48811,3.700448817952718
48812,3.700448817952718
48813,3.8
48814,4.2
48815,3.3
48816,3.9
48817,3.700448817952718
48818,3.2
48819,3.700448817952718
48820,3.9
48821,3.6
48822,3.5
48823,3.4
48824,3.700448817952718
48825,3.700448817952718
48826,3.7
48827,3.3
48828,3.700448817952718
48829,3.700448817952718
48830,3.700448817952718
48831,3.700448817952718
48832,3.700448817952718
48833,3.700448817952718
48834,3.700448817952718
48835,3.700448817952718
48836,3.700448817952718
48837,3.700448817952718
48838,3.700448817952718
48839,3.700448817952718
48840,3.6
48841,3.4
48842,3.5
48843,3.700448817952718
48844,3.700448817952718
48845,3.700448817952718
48846,3.700448817952718
48847,3.1
48848,3.2
48849,3.700448817952718
48850,3.4
48851,3.1
48852,3.3
48853,3.700448817952718
48854,3.2
48855,3.700448817952718
48856,2.8
48857,3.700448817952718
48858,3.1
48859,3.700448817952718
48860,3.700448817952718
48861,3.8
48862,3.700448817952718
48863,3.700448817952718
48864,3.9
48865,3.9
48866,3.1
48867,3.2
48868,2.5
48869,3.2
48870,3.8
48871,3.8
48872,3.4
48873,3.4
48874,3.700448817952718
48875,4.2
48876,4.0
48877,3.700448817952718
48878,4.1
48879,3.700448817952718
48880,3.700448817952718
48881,2.3
48882,2.8
48883,3.5
48884,3.5
48885,3.700448817952718
48886,3.4
48887,2.1
48888,2.7
48889,3.700448817952718
48890,3.700448817952718
48891,3.700448817952718
48892,3.8
48893,3.700448817952718
48894,3.2
48895,3.3
48896,3.700448817952718
48897,3.0
48898,3.2
48899,3.0
48900,3.0
48901,3.700448817952718
48902,3.700448817952718
48903,3.700448817952718
48904,3.700448817952718
48905,3.700448817952718
48906,3.700448817952718
48907,3.2
48908,3.700448817952718
48909,3.3
48910,3.700448817952718
48911,3.3
48912,3.8
48913,3.8
48914,3.2
48915,3.700448817952718
48916,3.6
48917,3.5
48918,3.700448817952718
48919,3.700448817952718
48920,3.7
48921,3.0
48922,3.5
48923,3.3
48924,3.700448817952718
48925,4.1
48926,2.8
48927,3.700448817952718
48928,3.700448817952718
48929,3.6
48930,4.0
48931,3.7
48932,3.3
48933,3.2
48934,3.7
48935,3.8
48936,3.8
48937,3.7
48938,3.700448817952718
48939,3.700448817952718
48940,3.9
48941,2.7
48942,3.700448817952718
48943,3.7
48944,3.4
48945,3.700448817952718
48946,3.6
48947,3.7
48948,3.3
48949,3.7
48950,3.5
48951,3.6
48952,3.8
48953,3.700448817952718
48954,3.700448817952718
48955,3.700448817952718
48956,3.700448817952718
48957,3.700448817952718
48958,3.700448817952718
48959,3.700448817952718
48960,3.0
48961,3.700448817952718
48962,3.700448817952718
48963,3.700448817952718
48964,3.700448817952718
48965,3.700448817952718
48966,3.700448817952718
48967,3.700448817952718
48968,3.700448817952718
48969,3.6
48970,3.7
48971,3.3
48972,3.3
48973,3.0
48974,3.3
48975,3.700448817952718
48976,3.700448817952718
48977,3.8
48978,3.0
48979,3.700448817952718
48980,3.5
48981,3.1
48982,3.4
48983,3.700448817952718
48984,3.1
48985,3.0
48986,2.8
48987,3.700448817952718
48988,3.1
48989,3.700448817952718
48990,3.700448817952718
48991,3.700448817952718
48992,3.2
48993,3.700448817952718
48994,3.5
48995,3.700448817952718
48996,3.700448817952718
48997,3.700448817952718
48998,3.700448817952718
48999,3.3
49000,3.1
49001,2.8
49002,3.1
49003,3.700448817952718
49004,3.700448817952718
49005,3.700448817952718
49006,3.700448817952718
49007,3.700448817952718
49008,3.700448817952718
49009,3.3
49010,3.7
49011,3.9
49012,4.3
49013,4.2
49014,4.3
49015,3.9
49016,4.3
49017,4.0
49018,3.6
49019,3.9
49020,3.8
49021,3.7
49022,3.4
49023,3.8
49024,3.6
49025,3.7
49026,3.5
49027,4.2
49028,3.9
49029,3.8
49030,3.6
49031,4.0
49032,3.7
49033,3.2
49034,2.9
49035,3.9
49036,3.7
49037,3.7
49038,3.700448817952718
49039,3.6
49040,3.1
49041,3.700448817952718
49042,2.7
49043,3.1
49044,3.7
49045,3.4
49046,3.3
49047,3.6
49048,3.700448817952718
49049,3.2
49050,3.700448817952718
49051,3.3
49052,3.9
49053,3.6
49054,3.2
49055,3.7
49056,3.4
49057,3.700448817952718
49058,3.700448817952718
49059,3.700448817952718
49060,3.9
49061,3.9
49062,3.700448817952718
49063,4.2
49064,3.9
49065,3.4
49066,4.1
49067,3.9
49068,3.7
49069,3.8
49070,2.9
49071,3.9
49072,4.1
49073,3.700448817952718
49074,3.6
49075,3.7
49076,3.7
49077,3.4
49078,3.700448817952718
49079,3.5
49080,3.7
49081,3.8
49082,3.8
49083,3.7
49084,3.7
49085,3.700448817952718
49086,3.700448817952718
49087,3.700448817952718
49088,3.700448817952718
49089,3.2
49090,3.3
49091,3.700448817952718
49092,3.8
49093,4.3
49094,4.3
49095,4.4
49096,4.9
49097,4.2
49098,4.6
49099,4.4
49100,4.7
49101,4.5
49102,4.3
49103,4.2
49104,4.5
49105,4.4
49106,4.1
49107,3.9
49108,4.3
49109,4.0
49110,4.6
49111,4.2
49112,4.3
49113,4.4
49114,4.1
49115,3.9
49116,4.3
49117,4.2
49118,4.2
49119,3.8
49120,2.9
49121,4.1
49122,4.1
49123,3.6
49124,3.8
49125,3.5
49126,4.0
49127,3.7
49128,3.8
49129,4.1
49130,3.8
49131,2.7
49132,3.0
49133,3.8
49134,3.5
49135,3.4
49136,3.8
49137,4.0
49138,3.7
49139,3.5
49140,4.0
49141,3.7
49142,3.3
49143,3.6
49144,3.7
49145,3.6
49146,4.2
49147,2.6
49148,3.4
49149,3.7
49150,3.3
49151,3.7
49152,3.8
49153,3.5
49154,3.7
49155,3.3
49156,3.6
49157,3.5
49158,3.9
49159,3.1
49160,3.700448817952718
49161,3.0
49162,3.700448817952718
49163,3.700448817952718
49164,3.700448817952718
49165,3.1
49166,3.6
49167,3.5
49168,3.2
49169,3.700448817952718
49170,3.2
49171,3.700448817952718
49172,3.700448817952718
49173,3.1
49174,3.4
49175,3.700448817952718
49176,3.3
49177,3.700448817952718
49178,3.2
49179,3.2
49180,2.8
49181,3.1
49182,3.700448817952718
49183,4.2
49184,3.7
49185,3.6
49186,3.7
49187,4.2
49188,3.8
49189,3.9
49190,3.5
49191,3.9
49192,3.9
49193,3.2
49194,4.3
49195,3.8
49196,3.4
49197,3.9
49198,3.5
49199,3.8
49200,3.7
49201,3.1
49202,3.1
49203,3.700448817952718
49204,3.700448817952718
49205,3.9
49206,3.6
49207,3.7
49208,3.8
49209,3.3
49210,2.7
49211,3.5
49212,3.8
49213,3.4
49214,3.8
49215,2.9
49216,2.1
49217,3.7
49218,3.1
49219,3.700448817952718
49220,3.7
49221,3.0
49222,3.700448817952718
49223,3.5
49224,3.4
49225,3.6
49226,3.700448817952718
49227,3.7
49228,3.3
49229,4.0
49230,3.3
49231,3.4
49232,2.9
49233,3.6
49234,3.7
49235,3.6
49236,3.6
49237,3.3
49238,3.5
49239,3.5
49240,3.5
49241,3.1
49242,3.700448817952718
49243,3.2
49244,3.5
49245,3.7
49246,3.1
49247,3.2
49248,3.700448817952718
49249,3.700448817952718
49250,3.6
49251,2.7
49252,3.3
49253,3.0
49254,3.6
49255,3.1
49256,3.2
49257,3.0
49258,2.8
49259,3.700448817952718
49260,3.3
49261,3.700448817952718
49262,3.700448817952718
49263,3.700448817952718
49264,3.700448817952718
49265,3.700448817952718
49266,3.2
49267,3.700448817952718
49268,3.700448817952718
49269,3.700448817952718
49270,3.700448817952718
49271,3.6
49272,3.700448817952718
49273,3.700448817952718
49274,3.2
49275,3.0
49276,3.1
49277,3.3
49278,3.4
49279,3.2
49280,3.1
49281,3.700448817952718
49282,3.700448817952718
49283,3.700448817952718
49284,3.700448817952718
49285,3.2
49286,3.9
49287,3.2
49288,3.700448817952718
49289,3.1
49290,3.6
49291,3.8
49292,3.5
49293,3.700448817952718
49294,3.700448817952718
49295,3.700448817952718
49296,4.0
49297,4.3
49298,4.2
49299,4.6
49300,4.4
49301,3.9
49302,4.0
49303,4.2
49304,4.2
49305,4.1
49306,4.0
49307,3.9
49308,4.2
49309,4.1
49310,4.3
49311,4.0
49312,4.0
49313,3.6
49314,3.7
49315,3.9
49316,3.5
49317,3.6
49318,4.1
49319,4.0
49320,3.8
49321,3.8
49322,3.8
49323,4.0
49324,2.9
49325,3.9
49326,3.9
49327,3.7
49328,2.9
49329,3.8
49330,4.1
49331,4.1
49332,4.2
49333,3.8
49334,3.8
49335,3.0
49336,3.9
49337,2.7
49338,4.0
49339,3.8
49340,3.6
49341,4.0
49342,3.700448817952718
49343,3.7
49344,3.4
49345,4.0
49346,3.5
49347,3.3
49348,3.1
49349,3.700448817952718
49350,3.700448817952718
49351,2.8
49352,4.0
49353,3.0
49354,4.0
49355,3.4
49356,3.9
49357,3.2
49358,3.6
49359,3.9
49360,2.9
49361,3.9
49362,3.700448817952718
49363,3.9
49364,3.8
49365,3.5
49366,2.9
49367,3.9
49368,3.6
49369,3.3
49370,3.9
49371,3.9
49372,3.9
49373,3.6
49374,3.3
49375,3.7
49376,3.3
49377,3.3
49378,3.9
49379,3.4
49380,3.3
49381,2.3
49382,2.9
49383,3.1
49384,2.8
49385,3.7
49386,3.5
49387,3.8
49388,3.5
49389,3.0
49390,2.7
49391,3.5
49392,2.8
49393,3.5
49394,2.6
49395,3.4
49396,3.2
49397,3.7
49398,3.7
49399,3.700448817952718
49400,3.8
49401,3.7
49402,3.6
49403,3.0
49404,3.5
49405,3.5
49406,3.700448817952718
49407,4.2
49408,3.5
49409,3.7
49410,2.8
49411,3.1
49412,3.4
49413,3.7
49414,3.8
49415,3.7
49416,3.7
49417,3.700448817952718
49418,3.2
49419,3.8
49420,3.4
49421,3.7
49422,3.7
49423,3.4
49424,3.6
49425,2.1
49426,2.8
49427,3.7
49428,2.6
49429,3.700448817952718
49430,2.8
49431,3.5
49432,3.3
49433,3.700448817952718
49434,3.3
49435,2.9
49436,3.2
49437,3.5
49438,2.9
49439,3.700448817952718
49440,3.3
49441,3.700448817952718
49442,3.7
49443,3.7
49444,3.700448817952718
49445,2.7
49446,3.700448817952718
49447,3.700448817952718
49448,3.700448817952718
49449,3.700448817952718
49450,3.2
49451,3.700448817952718
49452,3.1
49453,3.3
49454,3.6
49455,3.0
49456,3.0
49457,3.4
49458,3.6
49459,3.0
49460,3.0
49461,3.0
49462,3.3
49463,3.700448817952718
49464,3.2
49465,3.700448817952718
49466,3.700448817952718
49467,3.700448817952718
49468,3.700448817952718
49469,3.700448817952718
49470,3.700448817952718
49471,3.7
49472,3.700448817952718
49473,3.3
49474,3.2
49475,3.6
49476,3.0
49477,3.7
49478,3.1
49479,3.0
49480,3.700448817952718
49481,3.2
49482,3.1
49483,3.2
49484,2.8
49485,3.0
49486,3.6
49487,3.700448817952718
49488,3.1
49489,3.700448817952718
49490,3.700448817952718
49491,3.700448817952718
49492,3.700448817952718
49493,3.700448817952718
49494,3.700448817952718
49495,3.2
49496,3.6
49497,3.700448817952718
49498,3.700448817952718
49499,3.2
49500,3.7
49501,3.7
49502,3.0
49503,2.6
49504,3.9
49505,3.1
49506,3.6
49507,4.0
49508,3.0
49509,3.2
49510,2.9
49511,3.700448817952718
49512,3.3
49513,3.1
49514,2.9
49515,2.3
49516,3.4
49517,4.3
49518,4.4
49519,4.5
49520,4.9
49521,4.2
49522,4.6
49523,4.4
49524,4.4
49525,4.3
49526,4.0
49527,4.1
49528,3.5
49529,4.0
49530,4.2
49531,3.9
49532,3.6
49533,4.1
49534,4.2
49535,3.3
49536,3.9
49537,4.0
49538,4.5
49539,4.1
49540,4.2
49541,4.3
49542,4.6
49543,4.4
49544,4.3
49545,4.5
49546,4.1
49547,3.5
49548,3.700448817952718
49549,4.2
49550,4.6
49551,4.4
49552,3.9
49553,4.1
49554,3.3
49555,3.6
49556,4.2
49557,4.5
49558,4.3
49559,4.2
49560,4.3
49561,4.3
49562,4.1
49563,3.7
49564,4.4
49565,4.2
49566,4.4
49567,3.1
49568,4.2
49569,4.0
49570,3.9
49571,4.0
49572,4.0
49573,3.9
49574,3.9
49575,3.9
49576,3.9
49577,3.8
49578,3.6
49579,3.9
49580,3.6
49581,3.7
49582,3.7
49583,3.1
49584,3.9
49585,3.5
49586,3.700448817952718
49587,2.9
49588,3.3
49589,3.700448817952718
49590,3.0
49591,3.6
49592,3.5
49593,3.700448817952718
49594,3.700448817952718
49595,3.9
49596,4.4
49597,4.0
49598,3.9
49599,4.2
49600,3.9
49601,4.0
49602,3.3
49603,3.7
49604,3.5
49605,4.5
49606,4.3
49607,3.9
49608,3.6
49609,3.9
49610,3.7
49611,3.6
49612,4.1
49613,3.8
49614,4.0
49615,3.2
49616,3.8
49617,4.1
49618,3.8
49619,3.700448817952718
49620,4.0
49621,4.0
49622,4.0
49623,4.2
49624,4.5
49625,3.6
49626,3.8
49627,4.4
49628,3.9
49629,3.9
49630,3.4
49631,3.8
49632,4.0
49633,3.8
49634,3.8
49635,3.7
49636,3.8
49637,3.5
49638,2.8
49639,3.7
49640,3.8
49641,3.9
49642,3.9
49643,4.0
49644,3.7
49645,3.5
49646,4.0
49647,3.7
49648,3.3
49649,2.5
49650,3.1
49651,4.0
49652,3.700448817952718
49653,3.9
49654,3.6
49655,4.0
49656,2.9
49657,4.0
49658,4.0
49659,3.8
49660,3.2
49661,3.6
49662,4.6
49663,3.1
49664,3.6
49665,4.2
49666,2.5
49667,3.6
49668,4.2
49669,3.7
49670,4.1
49671,2.9
49672,3.9
49673,3.6
49674,4.1
49675,4.0
49676,4.0
49677,4.0
49678,4.5
49679,4.0
49680,3.9
49681,2.8
49682,3.7
49683,3.2
49684,4.0
49685,3.9
49686,3.7
49687,3.700448817952718
49688,3.7
49689,3.5
49690,3.700448817952718
49691,3.7
49692,3.4
49693,3.4
49694,4.2
49695,4.3
49696,3.9
49697,3.8
49698,3.700448817952718
49699,3.0
49700,4.0
49701,4.3
49702,3.7
49703,3.9
49704,3.9
49705,3.7
49706,3.8
49707,3.6
49708,3.3
49709,3.4
49710,3.4
49711,3.0
49712,3.5
49713,3.9
49714,4.2
49715,3.8
49716,3.9
49717,4.1
49718,3.8
49719,4.4
49720,4.1
49721,2.9
49722,3.4
49723,4.8
49724,3.8
49725,3.6
49726,4.3
49727,2.9
49728,4.6
49729,4.0
49730,4.0
49731,4.0
49732,3.7
49733,3.2
49734,3.7
49735,3.5
49736,3.700448817952718
49737,4.0
49738,4.3
49739,3.6
49740,3.9
49741,3.9
49742,3.5
49743,3.8
49744,2.9
49745,4.0
49746,3.700448817952718
49747,3.8
49748,3.3
49749,4.1
49750,2.9
49751,3.1
49752,4.2
49753,3.3
49754,3.8
49755,3.9
49756,4.4
49757,3.5
49758,4.7
49759,2.7
49760,3.8
49761,3.9
49762,4.4
49763,3.7
49764,3.3
49765,3.4
49766,3.700448817952718
49767,4.0
49768,3.3
49769,3.7
49770,2.9
49771,3.1
49772,3.7
49773,3.5
49774,3.6
49775,3.1
49776,3.700448817952718
49777,4.1
49778,3.7
49779,4.1
49780,3.9
49781,3.6
49782,3.8
49783,3.9
49784,4.2
49785,4.1
49786,4.0
49787,4.0
49788,3.3
49789,3.700448817952718
49790,3.3
49791,3.2
49792,3.7
49793,3.3
49794,3.6
49795,3.5
49796,3.7
49797,3.0
49798,3.5
49799,3.4
49800,4.2
49801,3.700448817952718
49802,3.5
49803,3.0
49804,3.0
49805,4.3
49806,3.4
49807,3.700448817952718
49808,3.700448817952718
49809,3.2
49810,3.8
49811,3.1
49812,3.7
49813,3.700448817952718
49814,3.700448817952718
49815,3.700448817952718
49816,4.4
49817,3.7
49818,3.7
49819,3.6
49820,3.700448817952718
49821,3.700448817952718
49822,4.1
49823,3.2
49824,3.4
49825,4.2
49826,3.700448817952718
49827,3.6
49828,3.9
49829,4.7
49830,3.9
49831,3.3
49832,3.4
49833,3.700448817952718
49834,4.0
49835,4.2
49836,3.4
49837,3.8
49838,3.6
49839,3.8
49840,4.1
49841,3.6
49842,3.7
49843,3.2
49844,3.5
49845,4.2
49846,2.9
49847,3.3
49848,3.7
49849,2.9
49850,3.6
49851,3.9
49852,3.700448817952718
49853,3.700448817952718
49854,4.0
49855,3.5
49856,3.8
49857,3.6
49858,4.5
49859,3.700448817952718
49860,3.5
49861,3.3
49862,2.8
49863,3.700448817952718
49864,3.3
49865,3.2
49866,3.6
49867,3.8
49868,3.2
49869,4.3
49870,3.4
49871,3.5
49872,3.3
49873,3.6
49874,3.700448817952718
49875,4.1
49876,4.0
49877,3.3
49878,3.700448817952718
49879,3.700448817952718
49880,3.5
49881,3.6
49882,3.700448817952718
49883,3.1
49884,3.700448817952718
49885,3.4
49886,4.1
49887,3.700448817952718
49888,3.700448817952718
49889,3.7
49890,3.700448817952718
49891,2.6
49892,3.4
49893,3.3
49894,3.3
49895,3.8
49896,3.1
49897,3.700448817952718
49898,3.5
49899,3.700448817952718
49900,3.3
49901,3.7
49902,3.0
49903,3.9
49904,4.0
49905,3.700448817952718
49906,3.700448817952718
49907,2.7
49908,3.9
49909,3.1
49910,2.7
49911,3.1
49912,3.700448817952718
49913,3.6
49914,3.3
49915,3.700448817952718
49916,3.4
49917,3.6
49918,3.3
49919,3.5
49920,3.9
49921,3.4
49922,3.7
49923,4.0
49924,3.700448817952718
49925,3.8
49926,3.8
49927,3.2
49928,4.0
49929,3.700448817952718
49930,3.2
49931,2.8
49932,3.700448817952718
49933,2.8
49934,2.7
49935,3.0
49936,3.6
49937,3.6
49938,3.4
49939,4.2
49940,3.4
49941,3.700448817952718
49942,4.1
49943,3.0
49944,4.0
49945,3.6
49946,3.7
49947,3.6
49948,3.9
49949,3.9
49950,3.7
49951,3.9
49952,3.8
49953,3.7
49954,3.5
49955,3.3
49956,3.7
49957,4.0
49958,3.6
49959,3.4
49960,3.1
49961,4.0
49962,3.7
49963,3.0
49964,3.9
49965,3.7
49966,3.9
49967,3.6
49968,3.7
49969,3.2
49970,3.7
49971,3.8
49972,3.6
49973,3.7
49974,3.6
49975,3.0
49976,4.1
49977,3.3
49978,3.2
49979,3.5
49980,3.4
49981,4.2
49982,4.0
49983,3.6
49984,2.8
49985,4.1
49986,3.4
49987,3.1
49988,3.7
49989,4.2
49990,3.700448817952718
49991,3.5
49992,3.700448817952718
49993,4.2
49994,3.5
49995,2.9
49996,3.5
49997,3.7
49998,4.0
49999,3.700448817952718
50000,3.2
50001,3.4
50002,3.1
50003,3.4
50004,3.700448817952718
50005,3.1
50006,3.700448817952718
50007,3.5
50008,3.5
50009,3.700448817952718
50010,3.1
50011,3.9
50012,3.9
50013,3.9
50014,4.2
50015,4.0
50016,3.9
50017,3.3
50018,3.3
50019,3.700448817952718
50020,3.7
50021,3.700448817952718
50022,3.5
50023,3.7
50024,3.700448817952718
50025,3.700448817952718
50026,3.5
50027,4.2
50028,3.1
50029,3.6
50030,3.0
50031,3.700448817952718
50032,3.7
50033,3.9
50034,3.700448817952718
50035,3.8
50036,3.700448817952718
50037,3.2
50038,4.3
50039,3.7
50040,3.3
50041,4.1
50042,3.6
50043,3.8
50044,3.6
50045,3.700448817952718
50046,3.8
50047,4.7
50048,3.1
50049,3.5
50050,3.4
50051,3.3
50052,3.8
50053,3.3
50054,3.4
50055,3.8
50056,2.9
50057,2.9
50058,3.3
50059,3.700448817952718
50060,4.1
50061,3.1
50062,3.0
50063,3.6
50064,3.700448817952718
50065,4.0
50066,3.5
50067,3.5
50068,2.9
50069,3.6
50070,3.7
50071,4.1
50072,3.700448817952718
50073,3.700448817952718
50074,4.0
50075,3.700448817952718
50076,3.6
50077,3.700448817952718
50078,3.700448817952718
50079,3.700448817952718
50080,3.700448817952718
50081,3.700448817952718
50082,3.700448817952718
50083,3.700448817952718
50084,3.700448817952718
50085,3.700448817952718
50086,3.700448817952718
50087,3.700448817952718
50088,3.700448817952718
50089,3.6
50090,3.5
